DATE,cloud_cover,wind_speed,wind_gust,humidity,pressure,precipitation,sunshine,temp_mean,picnic_weather
20070718,3,2.5,9.0,0.78,1.0185,0.0,10.0,18.0,True
20070719,2,1.9,7.0,0.72,1.0186,0.0,11.6,19.0,True
20070720,5,3.2,10.0,0.9,1.014,0.67,1.5,17.1,False
20070721,3,3.0,10.0,0.74,1.0147,0.0,12.6,18.2,True
20070722,6,2.1,10.0,0.88,1.0111,1.12,5.5,15.7,False
20070723,6,3.5,10.0,0.89,1.0014,0.96,1.4,15.5,False
20070724,7,4.7,16.0,0.83,1.0026,0.43,6.4,16.0,False
20070725,5,3.6,11.0,0.78,1.0131,0.0,10.8,18.1,True
20070726,8,3.9,13.0,0.85,1.0082,1.05,1.3,18.1,False
20070727,4,5.0,13.0,0.72,1.011,0.0,11.1,18.0,True
20070728,7,3.0,11.0,0.83,1.0129,1.29,6.3,17.0,False
20070729,6,3.1,12.0,0.83,1.0118,1.77,5.4,14.9,False
20070730,4,3.9,12.0,0.72,1.0177,0.18,11.1,14.2,False
20070731,3,2.2,8.0,0.75,1.02,0.0,9.8,14.1,True
20070801,1,2.0,7.0,0.74,1.0153,0.0,13.1,16.2,True
20070802,6,2.3,9.0,0.81,1.0111,0.0,3.2,16.5,True
20070803,3,1.9,8.0,0.74,1.0216,0.0,11.0,17.0,True
20070804,0,2.6,10.0,0.75,1.0221,0.0,14.0,19.2,True
20070805,0,3.6,11.0,0.63,1.014,0.0,13.3,22.7,True
20070806,4,3.0,8.0,0.74,1.0096,0.03,5.6,21.3,False
20070807,7,2.0,7.0,0.78,1.0145,0.0,1.0,18.5,True
20070808,7,2.8,9.0,0.78,1.0165,0.03,3.0,16.4,False
20070809,8,4.5,13.0,0.86,1.0156,0.16,0.0,16.1,False
20070810,6,3.6,9.0,0.84,1.016,0.0,4.4,17.1,True
20070811,3,2.1,7.0,0.77,1.015,0.0,11.1,15.9,True
20070812,4,1.8,7.0,0.84,1.0101,0.31,7.8,16.8,False
20070813,4,3.3,10.0,0.8,1.0105,0.0,8.4,17.0,True
20070814,7,4.3,13.0,0.74,1.0068,0.76,4.6,18.7,False
20070815,7,5.0,16.0,0.84,0.9996,0.43,4.0,20.3,False
20070816,6,4.0,13.0,0.81,1.0076,0.92,7.3,16.2,False
20070817,6,3.0,10.0,0.84,1.0162,0.45,5.7,14.5,False
20070818,6,3.0,8.0,0.77,1.0148,0.0,7.1,16.3,True
20070819,7,2.7,9.0,0.75,1.0075,0.0,5.2,18.0,True
20070820,6,2.3,8.0,0.9,1.004,0.39,3.0,16.5,False
20070821,7,2.8,10.0,0.91,1.0077,0.4,2.6,17.1,False
20070822,5,5.1,18.0,0.81,1.0072,0.0,4.9,18.0,True
20070823,5,2.0,5.0,0.89,1.014,0.09,3.6,17.2,False
20070824,2,1.5,8.0,0.85,1.0228,0.0,8.1,19.1,True
20070825,3,1.9,7.0,0.85,1.0272,0.0,9.7,18.3,True
20070826,2,2.6,8.0,0.84,1.0265,0.0,9.0,17.0,True
20070827,4,1.9,7.0,0.78,1.0236,0.0,7.2,14.7,True
20070828,4,2.0,8.0,0.74,1.0212,0.0,6.8,13.8,True
20070829,2,1.9,7.0,0.77,1.0196,0.0,10.3,12.7,True
20070830,6,2.8,11.0,0.85,1.0189,0.01,2.8,14.8,False
20070831,8,2.8,10.0,0.87,1.0177,0.24,1.0,16.5,False
20070901,6,2.5,8.0,0.85,1.0186,0.0,3.0,16.3,True
20070902,8,3.7,10.0,0.82,1.0151,0.6,2.5,17.7,False
20070903,5,2.9,11.0,0.83,1.0151,1.41,8.2,13.9,False
20070904,2,2.9,12.0,0.79,1.0247,0.2,9.1,11.7,False
20070905,7,1.5,5.0,0.96,1.0285,0.17,0.0,11.7,False
20070906,7,2.9,9.0,0.88,1.0285,0.0,4.9,16.7,True
20070907,4,3.0,10.0,0.82,1.0288,0.0,7.9,16.1,True
20070908,8,2.2,7.0,0.88,1.0247,0.11,0.2,16.3,False
20070909,7,2.3,8.0,0.81,1.0214,0.0,1.9,14.6,False
20070910,8,4.0,13.0,0.87,1.0143,1.87,2.8,14.5,False
20070911,6,2.8,9.0,0.83,1.0222,0.03,2.2,14.0,False
20070912,6,1.4,5.0,0.89,1.0272,0.0,3.2,13.4,True
20070913,5,1.1,4.0,0.87,1.0254,0.0,2.3,12.6,True
20070914,4,2.4,12.0,0.88,1.0188,0.02,3.7,12.9,False
20070915,1,1.4,5.0,0.81,1.024,0.0,9.7,12.3,True
20070916,2,3.8,13.0,0.81,1.0134,0.0,9.7,15.6,True
20070917,8,2.5,7.0,0.97,1.0084,1.03,0.0,14.0,False
20070918,6,3.0,13.0,0.82,1.0173,0.36,6.3,10.8,False
20070919,6,4.4,12.0,0.84,1.0205,0.03,3.7,11.8,False
20070920,8,5.2,12.0,0.86,1.0183,0.58,0.5,14.9,False
20070921,6,3.6,10.0,0.84,1.0187,0.0,3.0,15.6,True
20070922,6,1.4,5.0,0.92,1.0214,0.0,2.2,14.1,True
20070923,3,2.3,8.0,0.85,1.0197,0.0,8.8,15.7,True
20070924,4,4.1,17.0,0.88,1.0115,0.31,2.6,13.9,False
20070925,6,3.3,13.0,0.93,1.0124,1.43,4.7,11.4,False
20070926,6,2.2,9.0,0.95,1.0143,0.21,0.7,10.0,False
20070927,4,4.5,12.0,0.83,1.0138,0.0,7.7,12.3,False
20070928,7,3.6,12.0,0.9,1.007,0.82,1.3,14.0,False
20070929,8,2.5,8.0,0.96,1.01,0.48,0.0,12.6,False
20070930,6,2.1,7.0,0.9,1.0219,0.02,2.9,12.2,False
20071001,8,2.6,6.0,0.91,1.0244,0.0,0.0,10.8,False
20071002,8,2.9,7.0,0.89,1.0217,0.0,1.0,12.5,False
20071003,8,1.7,5.0,0.97,1.0184,1.12,0.0,13.6,False
20071004,5,2.1,7.0,0.95,1.0208,0.0,2.1,12.3,False
20071005,5,1.3,5.0,0.9,1.0248,0.0,4.1,11.4,False
20071006,2,2.5,7.0,0.88,1.0243,0.0,10.3,11.6,False
20071007,0,1.2,4.0,0.9,1.0222,0.0,8.9,10.1,True
20071008,8,1.2,4.0,0.93,1.0245,0.0,2.9,10.3,False
20071009,8,2.2,6.0,0.92,1.0235,0.06,1.4,12.2,False
20071010,5,2.3,6.0,0.88,1.0245,0.0,4.8,12.8,False
20071011,2,1.6,6.0,0.89,1.0267,0.0,7.3,10.5,False
20071012,7,2.6,8.0,0.87,1.024,0.0,4.0,14.3,True
20071013,3,1.5,5.0,0.84,1.0269,0.0,7.8,11.8,False
20071014,0,2.3,5.0,0.84,1.022,0.0,9.8,10.7,False
20071015,2,3.0,11.0,0.89,1.0155,0.0,7.6,11.5,True
20071016,4,3.8,12.0,0.85,1.0156,0.0,8.7,13.6,True
20071017,7,3.1,11.0,0.91,1.0155,0.75,1.4,11.8,False
20071018,6,2.4,12.0,0.84,1.0292,0.05,6.2,9.1,False
20071019,7,1.8,8.0,0.84,1.0339,0.02,2.4,8.5,False
20071020,4,1.1,3.0,0.81,1.0366,0.0,8.7,5.2,False
20071021,7,2.3,8.0,0.88,1.0297,0.03,2.9,9.2,False
20071022,1,2.8,8.0,0.89,1.028,0.0,9.0,4.8,False
20071023,0,3.3,10.0,0.83,1.0277,0.0,9.0,4.0,False
20071024,8,4.2,10.0,0.83,1.0266,0.0,1.4,8.0,False
20071025,8,3.3,8.0,0.87,1.0249,0.0,0.0,8.4,False
20071026,8,2.1,6.0,0.82,1.0233,0.0,0.0,8.5,False
20071027,8,2.8,8.0,0.85,1.0267,0.0,0.0,9.1,False
20071028,8,5.0,12.0,0.84,1.0191,0.18,0.7,10.2,False
20071029,8,2.5,9.0,0.99,1.0117,0.58,0.0,9.0,False
20071030,5,1.5,8.0,0.94,1.019,0.4,5.3,6.9,False
20071031,7,2.7,9.0,0.91,1.0283,0.0,2.1,9.4,False
20071101,8,2.7,7.0,0.91,1.0304,0.0,0.3,12.7,False
20071102,8,1.8,5.0,0.98,1.0315,0.02,0.0,13.6,False
20071103,7,1.8,5.0,0.95,1.0283,0.05,0.3,12.0,False
20071104,8,1.3,5.0,0.88,1.0287,0.0,0.3,9.8,False
20071105,7,3.3,12.0,0.88,1.0248,0.6,1.2,9.9,False
20071106,6,3.1,14.0,0.82,1.0259,0.14,4.6,8.5,False
20071107,6,4.0,12.0,0.85,1.0197,0.08,0.0,10.6,False
20071108,7,4.0,17.0,0.92,1.0119,0.77,1.5,9.5,False
20071109,6,4.4,17.0,0.81,1.0146,0.77,3.8,5.7,False
20071110,8,4.1,14.0,0.85,1.013,1.15,2.2,9.1,False
20071111,6,4.8,16.0,0.81,1.0098,0.45,3.1,8.3,False
20071112,4,2.8,11.0,0.81,1.0187,0.05,4.8,5.5,False
20071113,8,3.2,10.0,0.91,1.0092,0.08,0.0,4.7,False
20071114,5,2.3,7.0,0.83,1.0155,0.01,5.4,3.2,False
20071115,4,1.5,4.0,0.81,1.0265,0.0,6.3,1.8,False
20071116,5,2.3,6.0,0.92,1.028,0.0,0.0,3.0,False
20071117,2,2.4,7.0,0.88,1.0252,0.0,4.9,2.8,False
20071118,0,4.2,12.0,0.85,1.0124,0.0,7.3,2.7,False
20071119,8,4.3,11.0,0.82,1.008,0.1,0.4,4.4,False
20071120,8,3.9,9.0,0.79,1.0085,0.06,1.7,7.6,False
20071121,5,3.5,8.0,0.86,1.0048,0.07,0.0,8.7,False
20071122,4,3.0,8.0,0.92,1.0053,0.0,5.1,7.4,False
20071123,5,2.7,13.0,0.9,1.0166,0.1,1.7,4.9,False
20071124,7,3.6,13.0,0.85,1.022,0.13,1.6,4.6,False
20071125,6,3.8,16.0,0.83,1.0178,0.23,2.4,6.5,False
20071126,7,3.0,13.0,0.79,1.0257,0.02,1.8,5.0,False
20071127,7,1.9,5.0,0.86,1.0278,0.0,1.2,5.4,False
20071128,8,4.0,9.0,0.84,1.0186,0.02,0.0,5.9,False
20071129,6,4.4,11.0,0.91,1.0066,0.26,0.0,6.3,False
20071130,7,4.8,13.0,0.94,1.006,0.67,0.0,7.2,False
20071201,6,7.1,16.0,0.8,1.001,0.26,4.8,9.0,False
20071202,7,7.2,18.0,0.84,0.9913,1.3,0.0,9.0,False
20071203,7,4.3,14.0,0.82,0.9953,0.56,3.2,6.8,False
20071204,8,3.8,10.0,0.9,1.0132,0.06,0.0,7.6,False
20071205,8,6.9,14.0,0.86,1.01,0.24,0.0,11.5,False
20071206,7,6.2,15.0,0.92,1.0062,2.39,0.4,10.4,False
20071207,7,7.8,21.0,0.78,0.9952,0.71,1.3,10.1,False
20071208,7,5.8,17.0,0.86,0.9995,1.08,1.7,6.5,False
20071209,6,5.0,11.0,0.87,0.9857,0.51,4.9,7.7,False
20071210,7,3.4,9.0,0.92,1.0016,0.01,2.4,6.9,False
20071211,4,3.4,10.0,0.83,1.026,0.0,4.3,4.7,False
20071212,8,1.1,4.0,0.97,1.0378,0.0,0.0,3.0,False
20071213,6,1.8,5.0,0.95,1.0424,0.0,1.2,1.6,False
20071214,4,1.9,7.0,0.92,1.0404,0.0,4.0,0.5,False
20071215,5,3.3,7.0,0.8,1.0382,0.0,2.7,1.5,False
20071216,1,3.4,7.0,0.8,1.0394,0.0,6.4,-1.2,False
20071217,2,4.7,11.0,0.82,1.0379,0.0,0.7,-0.7,False
20071218,2,3.0,6.0,0.89,1.0384,0.0,4.4,-1.8,False
20071219,4,2.4,5.0,0.94,1.0404,0.0,5.3,-3.0,False
20071220,8,2.0,4.0,0.97,1.0367,0.0,0.0,-4.0,False
20071221,8,1.2,3.0,0.99,1.0295,0.0,0.0,-4.5,False
20071222,3,1.7,4.0,0.98,1.0259,0.0,6.6,-3.3,False
20071223,6,1.5,4.0,0.99,1.028,0.0,5.6,1.5,False
20071224,7,3.3,8.0,0.95,1.026,0.0,0.0,1.9,False
20071225,5,4.8,9.0,0.79,1.0178,0.07,1.3,3.3,False
20071226,7,3.5,8.0,0.97,1.0247,0.0,2.1,3.9,False
20071227,8,5.5,10.0,0.95,1.0286,0.0,0.0,5.1,False
20071228,7,6.0,13.0,0.87,1.0228,0.0,1.5,6.9,False
20071229,4,6.7,14.0,0.85,1.0119,0.28,5.3,6.4,False
20071230,6,3.5,11.0,0.83,1.0221,0.03,1.4,6.0,False
20071231,8,1.5,4.0,0.96,1.0286,0.15,0.0,3.8,False
20080101,8,3.2,7.0,0.96,1.026,0.0,1.2,1.9,False
20080102,4,4.8,10.0,0.85,1.0204,0.0,6.5,-0.6,False
20080103,8,6.0,11.0,0.73,1.0079,0.01,2.9,0.6,False
20080104,8,5.5,11.0,0.76,1.007,0.04,0.0,3.3,False
20080105,7,5.5,13.0,0.89,1.0004,0.87,1.3,6.7,False
20080106,3,3.3,9.0,0.93,1.0094,0.14,6.3,3.7,False
20080107,7,6.8,19.0,0.81,1.0079,0.54,2.5,7.1,False
20080108,6,5.2,12.0,0.87,1.0159,0.0,0.2,6.0,False
20080109,6,5.9,12.0,0.84,1.0105,0.12,2.2,6.5,False
20080110,6,6.5,14.0,0.83,1.0077,0.28,1.7,7.6,False
20080111,8,5.4,12.0,0.88,0.9982,1.26,0.2,9.7,False
20080112,5,4.9,14.0,0.85,1.0046,0.05,2.9,5.8,False
20080113,6,5.0,10.0,0.84,1.0114,0.03,0.5,5.6,False
20080114,7,6.3,13.0,0.81,1.0027,0.01,1.5,6.6,False
20080115,8,8.5,17.0,0.85,0.9923,0.82,0.0,8.5,False
20080116,5,5.6,16.0,0.83,0.9946,0.0,3.0,7.2,False
20080117,7,5.2,13.0,0.92,1.0033,0.39,0.0,6.1,False
20080118,8,6.9,19.0,0.88,1.0095,1.0,0.0,9.7,False
20080119,8,5.3,16.0,0.96,1.017,1.47,0.0,10.9,False
20080120,8,7.4,18.0,0.91,1.018,0.17,0.0,11.6,False
20080121,8,7.8,17.0,0.9,1.0092,1.13,0.0,10.1,False
20080122,3,3.4,14.0,0.83,1.0215,0.09,6.3,4.4,False
20080123,8,5.2,11.0,0.89,1.0261,0.09,0.0,6.9,False
20080124,6,5.0,13.0,0.83,1.0265,0.2,0.0,8.5,False
20080125,4,5.9,15.0,0.82,1.0341,0.0,2.0,6.6,False
20080126,5,6.0,15.0,0.83,1.0309,0.0,4.2,8.2,False
20080127,8,4.5,13.0,0.84,1.0301,0.01,2.3,8.6,False
20080128,8,2.4,6.0,0.84,1.0328,0.0,0.0,8.3,False
20080129,8,3.8,7.0,0.83,1.0274,0.0,0.0,6.4,False
20080130,5,3.2,9.0,0.88,1.0233,0.36,2.2,4.6,False
20080131,7,7.9,20.0,0.84,1.0076,0.55,0.2,4.5,False
20080201,6,7.3,18.0,0.71,0.9947,0.09,2.5,5.9,False
20080202,5,4.6,14.0,0.79,1.0119,0.78,6.0,3.1,False
20080203,3,5.6,12.0,0.71,1.0098,0.0,7.0,3.1,False
20080204,5,5.0,11.0,0.79,1.0023,0.02,1.6,5.9,False
20080205,7,7.0,14.0,0.89,1.0054,0.54,0.2,7.8,False
20080206,5,5.0,14.0,0.86,1.0189,0.13,0.8,7.3,False
20080207,6,3.1,9.0,0.86,1.0357,0.0,3.1,4.9,False
20080208,2,3.2,7.0,0.68,1.0353,0.0,8.1,6.8,False
20080209,0,2.5,6.0,0.66,1.0345,0.0,8.5,5.6,False
20080210,0,2.5,6.0,0.66,1.0357,0.0,7.5,5.5,False
20080211,0,2.5,6.0,0.79,1.0358,0.0,8.3,5.4,False
20080212,0,1.7,4.0,0.81,1.0359,0.0,8.9,5.0,False
20080213,8,2.3,8.0,0.98,1.0374,0.0,0.0,1.7,False
20080214,8,2.5,7.0,0.92,1.0379,0.0,0.0,3.2,False
20080215,1,4.4,10.0,0.65,1.0406,0.0,8.5,2.0,False
20080216,0,3.8,9.0,0.6,1.0449,0.0,9.0,-0.5,False
20080217,0,1.6,4.0,0.7,1.0401,0.0,8.6,-0.7,False
20080218,3,1.0,4.0,0.89,1.0341,0.0,7.5,0.4,False
20080219,6,2.0,5.0,0.96,1.0265,0.0,1.1,1.7,False
20080220,8,1.5,5.0,0.96,1.0193,0.0,2.1,1.1,False
20080221,8,5.6,15.0,0.92,1.0202,0.09,0.0,7.1,False
20080222,8,7.3,16.0,0.87,1.0206,0.03,0.0,9.8,False
20080223,6,4.4,11.0,0.86,1.0255,0.0,0.3,8.4,False
20080224,8,4.1,12.0,0.77,1.0186,0.49,2.7,9.5,False
20080225,4,3.5,11.0,0.81,1.019,0.18,8.7,7.9,False
20080226,5,6.4,14.0,0.83,1.0062,0.61,1.6,9.9,False
20080227,1,4.6,12.0,0.77,1.0158,0.0,8.8,7.1,False
20080228,7,2.0,6.0,0.82,1.0199,0.0,2.6,6.9,False
20080229,7,5.2,19.0,0.88,1.01,0.96,3.8,7.2,False
20080301,7,8.2,21.0,0.7,1.0005,0.19,4.9,9.4,False
20080302,6,6.6,19.0,0.71,1.0061,0.02,5.2,9.9,False
20080303,5,4.9,15.0,0.67,1.0087,0.0,7.9,6.1,False
20080304,5,4.0,17.0,0.83,1.0195,0.35,7.1,2.8,False
20080305,5,3.3,12.0,0.75,1.0297,0.01,8.8,3.4,False
20080306,8,4.3,10.0,0.89,1.0209,0.1,0.0,7.4,False
20080307,7,4.2,11.0,0.87,1.0132,0.06,1.0,6.9,False
20080308,6,5.2,12.0,0.81,1.0078,0.0,3.9,6.7,False
20080309,8,5.5,11.0,0.9,0.9985,0.57,0.0,7.7,False
20080310,7,7.9,18.0,0.81,0.9838,0.26,2.2,6.3,False
20080311,7,7.6,19.0,0.82,0.9852,0.68,1.5,8.3,False
20080312,7,8.5,21.0,0.68,0.9952,0.19,1.0,8.0,False
20080313,6,5.5,16.0,0.73,1.0103,0.0,3.2,8.0,False
20080314,6,3.3,11.0,0.79,1.0108,0.0,8.2,7.4,False
20080315,6,3.0,9.0,0.86,1.0077,0.0,2.9,8.0,False
20080316,8,4.0,10.0,0.92,1.0007,1.41,0.0,8.0,False
20080317,7,3.6,11.0,0.76,1.0136,0.02,2.0,4.8,False
20080318,6,3.3,13.0,0.81,1.0152,0.05,7.6,3.9,False
20080319,4,4.0,15.0,0.81,1.0167,0.1,8.6,4.0,False
20080320,8,5.2,15.0,0.87,1.0068,2.14,0.7,5.3,False
20080321,7,4.0,17.0,0.9,0.9806,0.88,3.2,3.5,False
20080322,7,3.8,14.0,0.86,0.9924,0.02,1.3,1.8,False
20080323,5,2.5,10.0,0.84,0.9991,0.32,6.6,0.7,False
20080324,6,3.2,11.0,0.89,0.9949,0.7,6.8,1.4,False
20080325,6,3.9,15.0,0.87,1.0016,0.39,6.2,1.3,False
20080326,8,1.9,7.0,0.89,1.0008,0.1,0.5,2.9,False
20080327,7,2.5,6.0,0.85,1.0008,0.0,0.7,4.5,False
20080328,7,5.5,16.0,0.86,1.0034,0.36,1.4,6.7,False
20080329,6,6.4,15.0,0.68,1.0108,0.05,8.5,9.4,False
20080330,8,4.6,11.0,0.78,1.0047,0.18,1.0,9.3,False
20080331,5,2.5,8.0,0.84,1.016,0.04,3.7,9.1,False
20080401,6,4.6,15.0,0.85,1.0188,0.34,1.6,8.5,False
20080402,6,4.3,11.0,0.78,1.0211,0.03,2.3,8.5,False
20080403,8,3.8,9.0,0.82,1.0272,0.02,1.6,7.8,False
20080404,8,2.5,7.0,0.87,1.0252,0.0,0.2,8.8,False
20080405,7,2.4,9.0,0.9,1.0096,1.4,2.5,7.0,False
20080406,4,2.8,9.0,0.71,1.0028,0.01,9.2,4.1,False
20080407,4,2.3,10.0,0.8,1.003,0.0,6.9,3.1,False
20080408,3,2.3,7.0,0.78,1.0049,0.0,8.3,3.7,False
20080409,2,1.8,6.0,0.69,1.0,0.0,11.8,5.8,False
20080410,4,1.6,5.0,0.7,0.9996,0.0,6.1,6.4,False
20080411,4,2.8,9.0,0.72,1.0001,0.0,7.0,7.8,False
20080412,3,4.9,14.0,0.77,1.0065,0.04,6.8,7.9,False
20080413,6,3.0,9.0,0.8,1.0104,0.0,5.6,7.8,False
20080414,6,2.8,8.0,0.84,1.0143,0.0,4.4,6.4,False
20080415,5,2.7,11.0,0.79,1.0217,0.07,6.6,5.6,False
20080416,3,2.3,7.0,0.7,1.0211,0.0,6.4,4.6,False
20080417,2,3.9,10.0,0.69,1.0102,0.0,10.2,6.2,False
20080418,4,6.7,13.0,0.73,1.0017,0.0,7.8,8.1,False
20080419,7,5.9,12.0,0.74,1.001,0.02,4.0,8.9,False
20080420,4,4.9,10.0,0.7,1.0055,0.0,10.0,11.8,False
20080421,2,5.9,12.0,0.62,1.0047,0.0,12.7,12.8,True
20080422,4,4.6,11.0,0.59,1.0103,0.0,10.9,13.2,True
20080423,6,3.3,10.0,0.73,1.0173,0.68,6.3,13.2,False
20080424,6,3.5,13.0,0.84,1.0215,0.14,2.6,11.6,False
20080425,5,2.9,9.0,0.82,1.0271,0.0,8.2,10.7,False
20080426,6,2.9,7.0,0.68,1.0262,0.0,8.4,14.6,True
20080427,7,3.8,9.0,0.56,1.0163,0.0,7.3,16.9,True
20080428,8,2.6,7.0,0.81,1.0061,0.19,0.5,12.4,False
20080429,7,3.9,14.0,0.82,1.0014,0.45,5.0,11.1,False
20080430,6,5.8,14.0,0.7,0.9981,0.0,3.5,12.5,False
20080501,4,4.1,10.0,0.79,1.0105,0.02,8.1,9.9,False
20080502,4,2.5,8.0,0.77,1.022,0.0,8.9,10.4,False
20080503,2,2.5,6.0,0.65,1.0263,0.0,12.3,13.1,True
20080504,0,3.7,9.0,0.51,1.0247,0.0,13.7,15.6,True
20080505,0,4.0,10.0,0.5,1.0267,0.0,14.0,16.3,True
20080506,1,3.5,8.0,0.6,1.0254,0.0,11.8,17.5,True
20080507,1,2.9,7.0,0.56,1.0214,0.0,13.9,18.3,True
20080508,0,3.4,10.0,0.51,1.0177,0.0,14.0,18.8,True
20080509,0,3.6,10.0,0.5,1.0157,0.0,14.0,19.6,True
20080510,0,3.2,10.0,0.46,1.0179,0.0,13.9,20.5,True
20080511,0,3.5,9.0,0.44,1.0193,0.0,14.2,19.7,True
20080512,2,3.3,9.0,0.46,1.0181,0.0,12.6,19.8,True
20080513,3,3.8,10.0,0.58,1.0166,0.0,10.4,19.2,True
20080514,3,2.5,7.0,0.63,1.0131,0.0,11.7,19.0,True
20080515,7,2.3,7.0,0.77,1.0087,0.28,3.4,16.8,False
20080516,8,1.8,5.0,0.93,1.0072,0.71,0.5,13.0,False
20080517,8,3.1,8.0,0.91,1.0078,0.53,0.3,10.9,False
20080518,4,3.3,9.0,0.69,1.0129,0.0,7.5,10.4,False
20080519,5,2.9,9.0,0.72,1.0167,0.05,4.4,9.2,False
20080520,1,3.6,9.0,0.63,1.0189,0.0,14.2,10.9,False
20080521,2,3.3,9.0,0.6,1.0178,0.0,11.2,13.2,True
20080522,5,2.1,6.0,0.62,1.0162,0.0,6.1,15.0,True
20080523,5,3.2,9.0,0.51,1.0143,0.0,9.0,17.1,True
20080524,5,5.1,12.0,0.52,1.0117,0.0,10.1,18.4,True
20080525,7,4.8,10.0,0.78,1.013,0.14,0.7,14.9,False
20080526,8,5.9,13.0,0.86,1.0123,0.14,0.3,13.9,False
20080527,6,4.5,10.0,0.79,1.0112,0.01,2.8,17.3,False
20080528,5,4.3,11.0,0.72,1.01,0.03,5.7,19.4,False
20080529,6,2.2,10.0,0.89,1.0116,0.53,2.1,16.7,False
20080530,7,2.3,11.0,0.89,1.0114,0.06,2.5,16.1,False
20080531,7,2.6,9.0,0.85,1.0153,0.77,5.2,15.0,False
20080601,6,1.6,5.0,0.9,1.0147,0.01,3.5,16.7,False
20080602,6,2.7,10.0,0.75,1.0113,1.96,7.9,22.0,False
20080603,7,2.8,8.0,0.88,1.0114,0.25,5.2,18.7,False
20080604,6,2.1,6.0,0.88,1.0161,0.0,2.1,16.5,True
20080605,8,2.5,6.0,0.92,1.0156,0.0,0.0,15.7,False
20080606,5,2.3,9.0,0.68,1.013,0.0,9.8,19.7,True
20080607,5,2.3,6.0,0.85,1.0158,0.0,7.3,17.4,True
20080608,4,2.4,7.0,0.79,1.0209,0.0,10.5,19.6,True
20080609,3,2.3,7.0,0.63,1.023,0.0,13.8,20.1,True
20080610,1,3.0,10.0,0.74,1.0213,0.0,13.6,16.9,True
20080611,4,3.5,10.0,0.71,1.0196,0.0,9.9,14.7,True
20080612,7,1.8,9.0,0.85,1.0141,0.66,1.7,11.8,False
20080613,7,3.2,11.0,0.75,1.0152,0.0,5.6,12.7,False
20080614,6,1.7,6.0,0.82,1.0138,0.24,3.1,12.3,False
20080615,5,2.4,11.0,0.78,1.0099,0.07,7.9,12.0,False
20080616,2,2.4,8.0,0.73,1.0114,0.0,11.4,11.8,False
20080617,1,1.3,6.0,0.67,1.0136,0.0,14.6,13.8,True
20080618,6,3.6,11.0,0.72,1.0139,0.0,8.2,16.0,True
20080619,5,4.7,13.0,0.76,1.0109,0.14,6.5,15.9,False
20080620,6,4.1,11.0,0.69,1.0177,0.0,6.1,16.0,True
20080621,8,2.7,7.0,0.69,1.0187,0.0,4.1,18.6,True
20080622,6,5.2,17.0,0.68,1.0118,0.0,6.3,20.2,True
20080623,5,3.8,12.0,0.73,1.0189,0.0,6.8,14.3,True
20080624,3,2.7,8.0,0.6,1.0188,0.0,13.6,16.1,True
20080625,5,4.2,13.0,0.61,1.0149,0.0,8.1,18.2,True
20080626,4,3.9,10.0,0.66,1.0187,0.0,13.0,17.4,True
20080627,7,5.5,13.0,0.7,1.0163,0.32,10.0,17.0,False
20080628,6,4.5,11.0,0.79,1.0168,0.32,6.2,18.1,False
20080629,6,4.0,11.0,0.73,1.0171,0.0,6.0,17.3,True
20080630,4,2.1,8.0,0.71,1.0203,0.0,9.7,17.1,True
20080701,0,2.3,6.0,0.58,1.0158,0.0,14.5,20.0,True
20080702,4,2.6,10.0,0.75,1.009,0.33,7.0,21.8,False
20080703,8,2.4,8.0,0.87,1.0106,0.08,0.1,18.1,False
20080704,2,3.2,10.0,0.71,1.0158,0.0,13.0,17.0,True
20080705,4,3.0,9.0,0.76,1.0137,0.04,8.0,17.5,False
20080706,7,3.6,14.0,0.75,1.0065,0.32,6.0,17.9,False
20080707,7,5.6,17.0,0.81,1.0017,0.96,3.6,15.8,False
20080708,8,5.1,18.0,0.86,1.0077,1.83,2.9,14.7,False
20080709,7,3.8,10.0,0.85,1.013,1.17,3.5,15.6,False
20080710,8,3.5,8.0,0.95,1.009,0.67,0.5,16.9,False
20080711,6,3.6,10.0,0.85,1.0065,0.37,4.6,16.6,False
20080712,7,4.2,11.0,0.76,1.0078,0.42,5.9,15.0,False
20080713,5,2.8,8.0,0.75,1.0145,0.02,7.5,15.1,False
20080714,4,3.0,10.0,0.7,1.0224,0.0,11.5,17.2,True
20080715,7,4.2,8.0,0.85,1.0241,0.01,0.3,17.7,False
20080716,7,3.3,11.0,0.72,1.0192,0.04,6.9,16.9,False
20080717,8,2.6,9.0,0.87,1.0134,0.7,0.1,15.0,False
20080718,8,3.6,10.0,0.86,1.0102,0.08,1.2,16.3,False
20080719,7,4.5,14.0,0.89,1.007,1.31,3.5,16.0,False
20080720,7,2.8,14.0,0.79,1.0138,0.43,5.3,13.9,False
20080721,8,4.4,13.0,0.88,1.0172,0.89,1.7,13.5,False
20080722,7,2.8,9.0,0.79,1.0239,0.01,6.9,16.2,False
20080723,5,1.4,5.0,0.81,1.025,0.0,5.1,18.3,True
20080724,0,3.8,10.0,0.65,1.0197,0.0,14.4,20.5,True
20080725,2,3.3,9.0,0.67,1.0134,0.0,10.3,22.1,True
20080726,3,1.8,12.0,0.85,1.0144,2.74,3.5,21.4,False
20080727,0,1.7,6.0,0.81,1.0173,0.0,10.2,22.7,True
20080728,5,2.1,8.0,0.86,1.0148,0.08,2.9,23.2,False
